"","target","key_age","key_recency","key_frequency","key_monetary","key_rfm","key_is_left_handed","key_role","eg_factor_4","eg_factor_4_na","eg_factor_12","eg_factor_12_na","eg_factor_50","eg_factor_50_na","eg_binary","eg_binary_na","eg_logical","eg_logical_na","eg_continuous","eg_continuous_na","eg_cluster","eg_cluster_na","eg_integer_7","eg_integer_7_na","eg_integer_50","eg_integer_50_na","eg_character","eg_character_na","eg_long_character","eg_long_character_na","eg_date","eg_date_na"
"982","negative",40,19,3,429,0.313914027149321,0,"rouleur","fish","fish","cadetblue","cadetblue","Louisiana","Louisiana",0,0,TRUE,TRUE,114.860647435041,114.860647435041,70.9344673505984,70.9344673505984,71,NA,18,NA,"Nontrigonometrical Mantis","Nontrigonometrical Mantis","Donec libero non quis","Donec libero non quis",2022-02-14,2022-02-14
"983","negative",51.7,52,3,451,0.453619909502262,0,"gc","fish","fish","burlywood1","burlywood1","Mississippi","Mississippi",1,1,FALSE,FALSE,78.3101025889126,NA,30.6930568746757,30.6930568746757,59,59,19,19,"Closein Glassfrog","Closein Glassfrog","Facilisi suspendisse aenean facilisis","Facilisi suspendisse aenean facilisis",2022-02-14,2022-02-14
"984","positive",62.5,27,3,447,0.370475113122172,0,"domestique","dragon","dragon","burlywood2","burlywood2","Oregon","Oregon",1,1,FALSE,FALSE,149.445838682769,149.445838682769,30.1238326106686,30.1238326106686,59,59,38,NA,"Antinihilistic Erin","Antinihilistic Erin","Vel turpis lacus augue","Vel turpis lacus augue",2021-11-06,2021-11-06
"985","negative",42.9,174,2,297,0.423076923076923,0,"puncheur","raccoon","raccoon","burlywood1","burlywood1","Virginia",NA,1,1,FALSE,FALSE,121.712253470617,121.712253470617,20.5910965085495,20.5910965085495,59,59,6,6,"Vacuous Horsefly",NA,"Egestas sed nibh proin","Egestas sed nibh proin",2022-02-14,2022-02-14
"986","negative",44.5,22,1,165,0.0158371040723982,0,"grimpeur","fish","fish","burlywood",NA,"Alabama",NA,1,1,FALSE,FALSE,88.2080038015012,88.2080038015012,60.0477762059309,60.0477762059309,71,71,47,47,"Cardiologic Wildebeest","Cardiologic Wildebeest","Finibus conubia donec himenaeos,","Finibus conubia donec himenaeos,",2021-07-29,2021-07-29
"987","negative",41.1,28,13,4670,0.925339366515837,0,"grimpeur","fish","fish","burlywood1","burlywood1","Rhode Island","Rhode Island",0,0,TRUE,TRUE,77.5615619757582,NA,40.3805465230253,40.3805465230253,67,67,7,7,"Heartbroken Rockrat","Heartbroken Rockrat","Senectus platea non interdum",NA,2022-02-14,2022-02-14
"988","negative",49.5,NA,NA,NA,NA,0,"rouleur","dragon",NA,"cadetblue2","cadetblue2","Oklahoma","Oklahoma",1,1,TRUE,TRUE,123.265480987212,123.265480987212,40.6884928657673,40.6884928657673,71,71,3,3,"Cumbrous Cony","Cumbrous Cony","Facilisis tempor leo non","Facilisis tempor leo non",2021-04-20,2021-04-20
"989","negative",67.8,129,3,13890,0.919683257918552,0,"rouleur","dog","dog","cadetblue3","cadetblue3","Wisconsin","Wisconsin",1,1,FALSE,FALSE,114.458577489896,114.458577489896,30.5289177873638,30.5289177873638,67,67,14,14,"Gnarly Stoat","Gnarly Stoat","Nam diam facilisi vestibulum","Nam diam facilisi vestibulum",2022-02-14,2022-02-14
"990","negative",30.7,28,2,307,0.120475113122172,0,"grimpeur","raccoon","raccoon","cadetblue","cadetblue","Kentucky","Kentucky",1,1,FALSE,FALSE,114.624274561906,114.624274561906,40.1250789375044,40.1250789375044,61,61,34,34,"Reckonable Amazonparrot","Reckonable Amazonparrot","Vulputate libero sed convallis","Vulputate libero sed convallis",2021-11-06,2021-11-06
"991","negative",43.5,NA,NA,NA,NA,0,"domestique","raccoon","raccoon","cadetblue","cadetblue","Nebraska","Nebraska",0,0,TRUE,TRUE,165.145924025812,165.145924025812,70.2612852922175,70.2612852922175,59,59,32,32,"Describable Cuttlefish","Describable Cuttlefish","Cum, nec suspendisse ridiculus?","Cum, nec suspendisse ridiculus?",2021-07-29,2021-07-29
"992","negative",41.8,91,2,311,0.327488687782805,0,"domestique","dragon","dragon","cadetblue2","cadetblue2","North Carolina","North Carolina",1,1,FALSE,FALSE,121.363738312917,121.363738312917,40.3295795128215,40.3295795128215,53,53,16,16,"Electroluminescent Monkey","Electroluminescent Monkey","Odio metus quis netus","Odio metus quis netus",2021-11-06,2021-11-06
"993","negative",34.8,30,6,3868,0.884615384615385,0,"domestique","dragon","dragon","burlywood2","burlywood2","Connecticut","Connecticut",1,NA,TRUE,TRUE,87.8965026372495,87.8965026372495,30.7373298411258,30.7373298411258,73,73,20,20,"Registrable Eider","Registrable Eider","Ridiculus ac mi quam.","Ridiculus ac mi quam.",2021-07-29,2021-07-29
"994","negative",30,8,10,2750,0.781674208144796,0,"sprinteurs","fish","fish","burlywood","burlywood","Maryland","Maryland",0,0,TRUE,TRUE,150.290609078406,150.290609078406,40.4803194021806,NA,61,61,16,16,"Deflationary Blackwidowspider",NA,"Nec inceptos in aptent.","Nec inceptos in aptent.",2022-02-14,2022-02-14
"995","negative",38.1,45,3,435,0.411199095022624,0,"grimpeur","dragon","dragon","chartreuse1","chartreuse1","Ohio","Ohio",0,0,FALSE,FALSE,164.40332840033,164.40332840033,20.9855463271961,20.9855463271961,73,73,4,4,"Wrapped Lungfish","Wrapped Lungfish","Nec sodales nostra. Ultrices,","Nec sodales nostra. Ultrices,",2022-02-14,2022-02-14
"996","negative",28.4,247,2,298,0.506787330316742,0,"grimpeur","dragon","dragon","cadetblue2","cadetblue2","Kansas","Kansas",1,NA,FALSE,FALSE,107.220520444795,107.220520444795,20.3576109444257,20.3576109444257,47,47,46,46,"Deathlike Alabamamapturtle","Deathlike Alabamamapturtle","Porta purus gravida dictumst","Porta purus gravida dictumst",2021-07-29,2021-07-29
"997","negative",33.3,269,1,174,0.335407239819004,0,"domestique","fish","fish","chartreuse","chartreuse","Arizona","Arizona",0,NA,FALSE,FALSE,127.788741579799,127.788741579799,70.4192429129034,NA,67,67,34,34,"Dollish Kob","Dollish Kob","Magna venenatis eu tortor.","Magna venenatis eu tortor.",2021-07-29,2021-07-29
"998","negative",32.2,23,4,650,0.558823529411765,0,"domestique","dog","dog","cadetblue1",NA,"South Carolina","South Carolina",0,0,FALSE,FALSE,100.954904557797,100.954904557797,40.7117733277846,40.7117733277846,59,59,25,25,"Relaxative Dorado","Relaxative Dorado","Consequat, magnis luctus, felis","Consequat, magnis luctus, felis",2022-02-14,2022-02-14
"999","negative",22,106,2,328,0.3789592760181,1,"domestique","fish","fish","burlywood3","burlywood3","South Carolina","South Carolina",1,1,TRUE,TRUE,72.9573381117901,72.9573381117901,30.0443420724478,30.0443420724478,61,61,31,31,"Best Balloonfish","Best Balloonfish","Per in venenatis, nascetur","Per in venenatis, nascetur",2021-07-29,2021-07-29
"1000","negative",18.3,51,2,299,0.161199095022624,0,"rouleur","dog","dog","burlywood2","burlywood2","Virginia",NA,1,1,FALSE,FALSE,63.2868673875059,63.2868673875059,60.0005582892336,60.0005582892336,47,47,43,43,"Grayish Roan","Grayish Roan","Sagittis lobortis dis facilisis","Sagittis lobortis dis facilisis",2021-07-29,NA
"1001","negative",31.9,52,11,1638,0.89027149321267,0,"domestique","raccoon","raccoon","chartreuse1","chartreuse1","Indiana","Indiana",1,1,FALSE,FALSE,116.881255087086,116.881255087086,50.7423459682614,50.7423459682614,61,61,33,33,"Registered Gelding",NA,"Eu egestas imperdiet ridiculus,","Eu egestas imperdiet ridiculus,",2021-07-29,2021-07-29
"1002","negative",38.3,145,8,1185,0.980769230769231,0,"grimpeur","raccoon","raccoon","burlywood2","burlywood2","New York",NA,1,1,FALSE,FALSE,94.7236970002263,NA,20.8881580536254,20.8881580536254,73,NA,9,9,"Agitable Mamba","Agitable Mamba","Faucibus integer arcu ut","Faucibus integer arcu ut",2022-02-14,2022-02-14
"1003","negative",40.3,297,1,137,0.226809954751131,1,"rouleur","raccoon","raccoon","burlywood",NA,"Michigan","Michigan",0,0,FALSE,FALSE,151.12969428912,151.12969428912,10.4947888315655,10.4947888315655,53,53,18,18,"Cleareyed Snowyowl",NA,"Tincidunt, est volutpat fusce,","Tincidunt, est volutpat fusce,",2022-02-14,2022-02-14
"1004","negative",25,NA,NA,NA,NA,0,"gc","raccoon","raccoon","burlywood2","burlywood2","Alaska","Alaska",0,NA,TRUE,TRUE,71.3312310818041,71.3312310818041,10.2230892335065,10.2230892335065,61,61,23,23,"Radium Abalone","Radium Abalone","Aliquam fermentum leo tempor","Aliquam fermentum leo tempor",2021-11-06,2021-11-06
"1005","negative",37.4,83,1,1501,0.380090497737557,0,"gc","raccoon","raccoon","cadetblue","cadetblue","Alabama","Alabama",0,0,TRUE,TRUE,74.619757857728,74.619757857728,30.2574238814414,30.2574238814414,73,73,30,30,"Unbeaten Fulmar",NA,"Diam tincidunt. Sit in","Diam tincidunt. Sit in",2022-02-14,2022-02-14
"1006","positive",50.1,62,5,2129,0.914592760180995,0,"grimpeur","raccoon","raccoon","cadetblue","cadetblue","Nevada","Nevada",1,1,TRUE,TRUE,144.907733766778,144.907733766778,70.2878834395669,70.2878834395669,73,NA,47,47,"Epicentral Pekingese","Epicentral Pekingese","Cursus, in arcu, at","Cursus, in arcu, at",2021-01-10,NA
"1007","negative",18.8,18,3,420,0.296945701357466,0,"domestique","dog","dog","chartreuse1","chartreuse1","Maryland","Maryland",0,0,TRUE,TRUE,114.707047851911,114.707047851911,50.0972420466132,50.0972420466132,73,73,10,10,"Contextual Wireworm","Contextual Wireworm","Lorem vivamus aliquet nascetur,","Lorem vivamus aliquet nascetur,",2022-02-14,NA
"1008","negative",19.3,21,1,1658,0.174773755656109,0,"domestique","dragon","dragon","burlywood2","burlywood2","Georgia",NA,1,1,FALSE,FALSE,69.4299440377512,69.4299440377512,70.2526907164138,70.2526907164138,71,71,44,44,"Complementable Glassfrog","Complementable Glassfrog","Hac fames purus a",NA,2021-07-29,2021-07-29
"1009","negative",24.6,311,2,1603,0.816176470588235,0,"domestique","dragon","dragon","cadetblue","cadetblue","Hawaii","Hawaii",1,1,FALSE,FALSE,146.560952222269,146.560952222269,70.6100292117335,NA,73,73,26,26,"Incautious Opossum","Incautious Opossum","Torquent in viverra sed",NA,2022-02-14,2022-02-14
"1010","negative",39.1,33,2,298,0.11368778280543,0,"grimpeur","dragon","dragon","burlywood1","burlywood1","Arizona","Arizona",1,NA,TRUE,TRUE,97.3370845265766,97.3370845265766,10.8007839503698,10.8007839503698,61,61,15,15,"Farcical Nettlefish","Farcical Nettlefish","Vitae senectus laoreet fames","Vitae senectus laoreet fames",2022-02-14,2022-02-14
"1011","negative",19.4,88,3,480,0.582013574660634,0,"puncheur","dragon","dragon","cadetblue4","cadetblue4","Illinois","Illinois",1,1,TRUE,TRUE,115.737136258985,115.737136258985,30.2218136636075,30.2218136636075,71,71,32,32,"Complementable Glassfrog","Complementable Glassfrog","Varius ad himenaeos. Mattis,","Varius ad himenaeos. Mattis,",2022-02-14,2022-02-14
"1012","negative",27.5,NA,NA,NA,NA,0,"rouleur","raccoon","raccoon","cadetblue3","cadetblue3","Kentucky",NA,1,1,TRUE,TRUE,153.711606067458,153.711606067458,20.2379692024551,20.2379692024551,73,73,5,NA,"Unpretending Kudu",NA,"Risus rhoncus convallis dui","Risus rhoncus convallis dui",2021-11-06,2021-11-06
"1013","negative",41.5,211,3,2005,0.945135746606335,0,"grimpeur","fish","fish","chartreuse1","chartreuse1","Nevada","Nevada",1,1,TRUE,TRUE,136.195661396447,136.195661396447,50.4056446065661,NA,71,71,3,NA,"Selfdestroyed Karakul","Selfdestroyed Karakul","Habitasse tortor nascetur velit","Habitasse tortor nascetur velit",2022-02-14,2022-02-14
"1014","negative",57.4,12,1,142,0.00452488687782805,0,"grimpeur","raccoon","raccoon","cadetblue3","cadetblue3","Oklahoma","Oklahoma",1,1,FALSE,FALSE,126.284933873868,NA,10.0160772323143,10.0160772323143,61,61,33,33,"Imparisyllabic Agama","Imparisyllabic Agama","Cum tempor sem mollis","Cum tempor sem mollis",2021-01-10,2021-01-10
"1015","negative",40.2,75,5,743,0.811651583710407,1,"domestique","raccoon","raccoon","burlywood3","burlywood3","Mississippi","Mississippi",1,1,FALSE,FALSE,155.361931153193,155.361931153193,20.4154781834222,20.4154781834222,71,71,10,NA,"Ducal Morpho","Ducal Morpho","Blandit orci sem mollis","Blandit orci sem mollis",2022-02-14,2022-02-14
"1016","negative",28.2,187,1,144,0.150452488687783,0,"rouleur","raccoon","raccoon","cadetblue3","cadetblue3","Kentucky",NA,0,0,FALSE,FALSE,64.7085046032254,64.7085046032254,60.7731517464854,60.7731517464854,73,73,2,2,"Bardy Senegalpython","Bardy Senegalpython","In non semper, elit","In non semper, elit",2021-11-06,2021-11-06
"1017","negative",23,18,3,418,0.294683257918552,0,"grimpeur","raccoon","raccoon","cadetblue1","cadetblue1","Montana","Montana",0,0,TRUE,TRUE,87.3380381233132,87.3380381233132,40.529907804681,40.529907804681,67,67,17,17,"Disillusioned Annelida","Disillusioned Annelida","Netus elit nisl nulla","Netus elit nisl nulla",2022-02-14,2022-02-14
"1018","negative",30.3,18,2,1860,0.368778280542986,0,"grimpeur","fish",NA,"chartreuse","chartreuse","Oklahoma","Oklahoma",1,1,FALSE,FALSE,108.321002519231,108.321002519231,30.9411659582984,30.9411659582984,71,71,12,12,"Quasilegal Honeybadger","Quasilegal Honeybadger","Tempus senectus cursus imperdiet","Tempus senectus cursus imperdiet",2022-02-14,2022-02-14
"1019","negative",37.8,77,3,423,0.492647058823529,0,"domestique","dog","dog","chartreuse","chartreuse","California","California",0,0,FALSE,FALSE,92.3722258579891,92.3722258579891,30.4676692890935,30.4676692890935,53,53,1,1,"Prelegal Albertosaurus","Prelegal Albertosaurus","Ligula viverra eu sed","Ligula viverra eu sed",2021-11-06,2021-11-06
"1020","negative",46,155,2,1481,0.656108597285068,0,"puncheur","fish","fish","cadetblue","cadetblue","Kentucky","Kentucky",1,1,TRUE,TRUE,89.2902045431045,NA,70.7963492507115,70.7963492507115,71,71,21,21,"Anaesthetic Queenslandheeler",NA,"Venenatis et risus. Diam,",NA,2021-11-06,2021-11-06
"1021","negative",25.4,11,52,11557,0.884615384615385,0,"gc","fish","fish","chartreuse1","chartreuse1","Arkansas","Arkansas",0,0,FALSE,FALSE,116.926236528259,116.926236528259,70.5727407939266,70.5727407939266,67,67,33,33,"Preterrestrial Africanfisheagle",NA,"Aliquet in. Sed ante","Aliquet in. Sed ante",2021-11-06,2021-11-06
"1022","negative",50,53,4,18022,0.888009049773756,0,"gc","raccoon",NA,"cadetblue4","cadetblue4","New Hampshire","New Hampshire",1,1,FALSE,FALSE,170.022845679378,170.022845679378,60.0228152980562,60.0228152980562,59,59,17,17,"Illiterate Shrike","Illiterate Shrike","Potenti quam velit morbi","Potenti quam velit morbi",2021-07-29,2021-07-29
"1023","negative",23.1,232,4,15472,0.998303167420814,0,"domestique","dragon","dragon","cadetblue1",NA,"Oklahoma","Oklahoma",1,1,FALSE,FALSE,111.812130186746,111.812130186746,40.9037273030262,40.9037273030262,67,67,19,NA,"Olivine Africanmolesnake","Olivine Africanmolesnake","Dignissim eros feugiat eu","Dignissim eros feugiat eu",2021-07-29,2021-07-29
"1024","negative",28.4,10,59,47353,0.912330316742081,0,"grimpeur","dragon","dragon","cadetblue","cadetblue","New York","New York",0,0,FALSE,FALSE,65.7274363260932,65.7274363260932,40.8827281619888,40.8827281619888,47,47,32,32,"Hominine Jackal",NA,"Magnis sapien placerat turpis","Magnis sapien placerat turpis",2022-02-14,2022-02-14
"1025","negative",24.3,124,4,585,0.798076923076923,0,"puncheur","fish","fish","burlywood2","burlywood2","Ohio","Ohio",1,1,TRUE,TRUE,145.553439020976,145.553439020976,60.4545458927751,60.4545458927751,53,NA,32,32,"Glorious Americanalligator","Glorious Americanalligator","Lectus tempor velit pharetra","Lectus tempor velit pharetra",2022-02-14,2022-02-14
"1026","negative",28.1,118,4,3070,0.953054298642534,0,"domestique","dragon","dragon","burlywood2",NA,"Minnesota","Minnesota",0,0,FALSE,FALSE,92.3203194656177,92.3203194656177,50.8068639349658,50.8068639349658,59,59,34,34,"Deflationary Hawaiianmonkseal","Deflationary Hawaiianmonkseal","Ac mus posuere nullam","Ac mus posuere nullam",2022-02-14,2022-02-14
"1027","negative",39.5,76,2,313,0.279977375565611,0,"rouleur","dragon","dragon","burlywood3","burlywood3","Utah","Utah",1,1,FALSE,FALSE,152.090781286192,152.090781286192,50.4715894190595,NA,59,59,15,15,"Wolfish Chimneyswift","Wolfish Chimneyswift","Lobortis et eu odio","Lobortis et eu odio",2021-07-29,2021-07-29
"1028","negative",34.9,58,3,462,0.490384615384615,1,"domestique","dragon","dragon","burlywood2","burlywood2","Nebraska","Nebraska",1,1,TRUE,TRUE,86.1884749469636,86.1884749469636,40.2861287998967,40.2861287998967,47,47,30,30,"Chilled Clingfish","Chilled Clingfish","Porttitor aptent vestibulum et","Porttitor aptent vestibulum et",2021-11-06,2021-11-06
"1029","negative",29.3,167,3,469,0.718325791855204,0,"domestique","fish","fish","cadetblue4","cadetblue4","Pennsylvania","Pennsylvania",0,0,FALSE,FALSE,79.119312771423,79.119312771423,70.5874288293999,NA,59,59,47,47,"Achluophobic Pupfish","Achluophobic Pupfish","Fringilla mus, orci accumsan","Fringilla mus, orci accumsan",2021-07-29,2021-07-29
"1030","negative",46.5,61,1,173,0.0486425339366516,0,"grimpeur","fish","fish","burlywood3","burlywood3","Alabama","Alabama",0,0,FALSE,FALSE,151.322561564339,151.322561564339,30.932763797231,30.932763797231,59,59,33,33,"Upper Amethystsunbird","Upper Amethystsunbird","A sit, aliquam eu.","A sit, aliquam eu.",2022-02-14,2022-02-14
"1031","negative",28.1,12,4,1858,0.61368778280543,0,"domestique","fish","fish","burlywood4","burlywood4","South Dakota","South Dakota",0,0,FALSE,FALSE,72.5454967844067,72.5454967844067,30.6672240805347,30.6672240805347,67,NA,1,1,"Selfteaching Mite","Selfteaching Mite","Ante ac mi inceptos","Ante ac mi inceptos",2022-02-14,2022-02-14
"1032","negative",24.1,5,2,292,0.0407239819004525,0,"domestique","dragon","dragon","cadetblue4","cadetblue4","Connecticut","Connecticut",0,0,FALSE,FALSE,142.071646221068,142.071646221068,30.9672370119952,30.9672370119952,67,67,21,21,"Bitter Cougar","Bitter Cougar","Adipiscing etiam hendrerit efficitur",NA,2022-02-14,2022-02-14
"1033","negative",29.4,171,2,294,0.40893665158371,0,"domestique","dragon","dragon","burlywood3","burlywood3","New York","New York",1,NA,FALSE,FALSE,135.26329501805,135.26329501805,30.3295320109464,30.3295320109464,53,NA,12,12,"Upperclass Warthog","Upperclass Warthog","Fermentum leo non non","Fermentum leo non non",2021-07-29,2021-07-29
"1034","negative",44.7,233,1,152,0.220022624434389,0,"gc","raccoon","raccoon","chartreuse1","chartreuse1","Oklahoma","Oklahoma",0,0,TRUE,TRUE,117.894173576597,117.894173576597,30.0065096409526,30.0065096409526,73,NA,35,35,"Hairy Antipodesgreenparakeet","Hairy Antipodesgreenparakeet","Urna facilisis tincidunt ante","Urna facilisis tincidunt ante",2022-02-14,2022-02-14
"1035","negative",40.3,154,3,480,0.708710407239819,0,"domestique","fish","fish","cadetblue4","cadetblue4","Nevada","Nevada",0,0,TRUE,TRUE,129.528142541239,129.528142541239,10.6262477077544,10.6262477077544,53,53,18,18,"Supersolar Nautilus","Supersolar Nautilus","Torquent dapibus maecenas sed",NA,2021-07-29,2021-07-29
"1036","negative",37.8,NA,NA,NA,NA,0,"grimpeur","fish","fish","chartreuse","chartreuse","North Dakota","North Dakota",1,1,FALSE,FALSE,73.4591662927504,73.4591662927504,50.9053516658023,50.9053516658023,53,53,42,42,"Quasilegal Honeybadger","Quasilegal Honeybadger","Velit sociis eu penatibus","Velit sociis eu penatibus",2022-02-14,2022-02-14
"1037","negative",24.4,173,3,1690,0.873868778280543,0,"grimpeur","dragon","dragon","cadetblue2","cadetblue2","Utah","Utah",1,1,TRUE,TRUE,62.6037520661317,62.6037520661317,30.4621812941041,30.4621812941041,73,73,33,33,"Watchful Longspur","Watchful Longspur","Ullamcorper volutpat primis lacus","Ullamcorper volutpat primis lacus",2021-11-06,2021-11-06
"1038","negative",29.5,NA,NA,NA,NA,0,"domestique","dragon",NA,"burlywood2","burlywood2","Maine","Maine",0,0,TRUE,TRUE,60.6626148756558,60.6626148756558,20.8269661271479,20.8269661271479,61,61,44,44,"Healthful Brocketdeer","Healthful Brocketdeer","Ipsum, at aliquam egestas","Ipsum, at aliquam egestas",2021-04-20,2021-04-20
"1039","negative",41.2,107,3,1595,0.732466063348416,0,"sprinteurs","fish",NA,"cadetblue","cadetblue","Michigan","Michigan",0,0,TRUE,TRUE,141.145204235887,141.145204235887,70.1635203883052,70.1635203883052,67,NA,32,NA,"Achluophobic Pupfish","Achluophobic Pupfish","Donec egestas at aliquet","Donec egestas at aliquet",2021-11-06,NA
